ID,item_cnt_month
50702,0.07768297
50703,0.1205224
50704,0.0011742115
50705,0.25979525
50706,0.1205224
50707,0.09429439
50708,0.45371404
50709,0.114386156
50710,0.095779255
50711,0.1205224
50712,0.079721354
50713,0.55183625
50714,0.039904892
50715,0.3006189
50716,0.35779473
50717,0.21683894
50718,0.025226608
50719,0.10335419
50720,0.3508048
50721,0.17505592
50722,0.0
50723,0.11252833
50724,0.1205224
50725,0.35948238
50726,0.07379231
50727,0.20791414
50728,0.4783191
50729,0.109658055
50730,0.07600941
50731,0.1205224
50732,0.0
50733,0.1205224
50734,0.1205224
50735,0.1631085
50736,0.1205224
50737,0.1205224
50738,0.053139195
50739,0.12235561
50740,0.0141150355
50741,0.1205224
50742,0.08797811
50743,0.052820787
50744,0.053924143
50745,0.19491614
50746,0.11514806
50747,0.11269817
50748,0.10574355
50749,0.05607091
50750,0.08228275
50751,0.09674318
50752,0.1105
50753,0.47097793
50754,0.23580635
50755,0.10301234
50756,0.5612971
50757,1.9277782
50758,0.09069164
50759,0.4836863
50760,0.7353041
50761,0.36097798
50762,0.17394377
50763,0.10469747
50764,0.065663666
50765,0.35875607
50766,0.08701791
50767,0.53683734
50768,0.06382686
50769,0.39217824
50770,0.95490456
50771,0.42279354
50772,0.10415065
50773,0.6100342
50774,0.8832114
50775,0.06722231
50776,0.37439612
50777,0.19157872
50778,0.12292014
50779,0.29980054
50780,0.3804146
50781,0.075743645
50782,1.0287987
50783,0.23765665
50784,0.15472166
50785,0.02385512
50786,0.07471709
50787,0.18193558
50788,0.35779473
50789,0.0088557005
50790,0.11234908
50791,0.13801327
50792,0.3516113
50793,0.1205224
50794,0.20642427
50795,0.244397
50796,0.10116474
50797,0.09150425
50798,0.5849451
50799,0.13069847
50800,0.1205224
50801,0.0983497
50802,0.1205224
50803,0.8721093
50804,0.09485562
50805,0.1205224
50806,0.1205224
50807,0.47738847
50808,0.3218123
50809,0.17803046
50810,0.31009597
50811,0.18225281
50812,0.109021865
50813,0.03397052
50814,0.50203454
50815,0.12212355
50816,0.1205224
50817,0.1205224
50818,0.1205224
50819,0.06592502
50820,0.14907151
50821,0.91178286
50822,0.5886638
50823,0.10871795
50824,0.29509705
50825,0.06849827
50826,0.42870077
50827,0.08333023
50828,0.12114944
50829,0.00075271726
50830,0.016150862
50831,0.07899926
50832,0.09259328
50833,0.14666843
50834,0.1205224
50835,0.045084506
50836,0.07253584
50837,0.32862842
50838,0.06451798
50839,0.35755882
50840,0.060202986
50841,0.49764177
50842,0.1205224
50843,0.1205224
50844,0.32701784
50845,0.37439612
50846,0.47097796
50847,0.120522395
50848,0.094052196
50849,0.1205224
50850,0.09280658
50851,0.1205224
50852,0.37439612
50853,0.1205224
50854,0.1205224
50855,0.1205224
50856,0.1205224
50857,0.1205224
50858,0.12911235
50859,0.122123554
50860,0.6697688
50861,0.1205224
50862,0.062517166
50863,0.1205224
50864,0.22262171
50865,0.08001077
50866,0.1205224
50867,0.1205224
50868,0.12463616
50869,0.09191319
50870,0.1205224
50871,0.106435925
50872,0.37074053
50873,0.1205224
50874,0.1205224
50875,0.1205224
50876,0.1205224
50877,0.37439612
50878,0.31128365
50879,0.120522395
50880,0.14666843
50881,0.1205224
50882,0.1205224
50883,0.1205224
50884,0.1205224
50885,0.1205224
50886,0.1205224
50887,0.18754213
50888,0.1205224
50889,0.1205224
50890,0.51585746
50891,0.10715152
50892,0.019014865
50893,0.10620162
50894,0.1205224
50895,0.037845775
50896,0.35613316
50897,0.12169282
50898,0.0
50899,0.11589525
50900,0.1205224
50901,0.20953524
50902,0.1205224
50903,0.6076981
50904,0.21273908
50905,0.08317864
50906,0.37439612
50907,0.3083098
50908,0.185404
50909,0.11012167
50910,0.14666843
50911,0.18781555
50912,0.06277168
50913,0.122193046
50914,0.10793487
50915,0.11587889
50916,0.034308
50917,0.1205224
50918,0.18170747
50919,0.10237327
50920,1.020094
50921,0.06801727
50922,0.09166972
50923,1.5723388
50924,0.16444398
50925,0.0792217
50926,0.552034
50927,0.41687676
50928,0.3262415
50929,0.11412691
50930,0.1205224
50931,0.5555476
50932,0.10523148
50933,0.11700348
50934,0.35246083
50935,0.18547118
50936,0.45765856
50937,0.11259494
50938,0.14666843
50939,0.1205224
50940,0.33669433
50941,0.10380728
50942,0.18541634
50943,0.14132342
50944,0.20298527
50945,0.10420492
50946,0.1205224
50947,0.13871455
50948,0.1205224
50949,0.105235964
50950,0.1205224
50951,0.035735548
50952,0.13885078
50953,0.121679865
50954,0.1205224
50955,0.109877296
50956,0.07079131
50957,0.16268247
50958,0.15727091
50959,0.052917734
50960,0.09270984
50961,0.1205224
50962,0.25624275
50963,0.08654567
50964,0.113711484
50965,0.07760753
50966,0.086365834
50967,0.09462387
50968,0.3285446
50969,0.051129848
50970,0.1205224
50971,0.058921613
50972,0.05070828
50973,0.1205224
50974,0.04489033
50975,0.088515475
50976,0.09588222
50977,0.6198498
50978,0.069216676
50979,0.08195947
50980,0.111056164
50981,0.13973382
50982,0.08038985
50983,0.12239653
50984,0.1205224
50985,0.09806625
50986,0.6216627
50987,0.0964154
50988,0.739082
50989,0.1205224
50990,0.18768463
50991,0.055756286
50992,0.03811285
50993,0.32119045
50994,0.18634193
50995,0.2211839
50996,0.1205224
50997,0.45580494
50998,0.26273978
50999,0.0
51000,0.24399644
51001,0.1205224
51002,0.4591675
51003,0.6669229
51004,0.1205224
51005,0.102925606
51006,1.9144995
51007,0.27668744
51008,0.12542036
51009,0.99215615
51010,0.87387586
51011,0.69801605
51012,0.17286432
51013,0.23492467
51014,0.8160553
51015,0.5831183
51016,0.1205224
51017,0.09516015
51018,2.269357
51019,0.3653907
51020,0.069416925
51021,0.1205224
51022,9.163402
51023,0.24692811
51024,0.9314841
51025,0.37439612
51026,0.1205224
51027,0.40956914
51028,0.43703422
51029,4.899288
51030,0.18062301
51031,0.1205224
51032,0.78452003
51033,1.1534306
51034,0.18316986
51035,0.0960563
51036,0.09742804
51037,1.4764868
51038,0.22616045
51039,0.20791414
51040,1.2896979
51041,1.5358853
51042,2.4819865
51043,7.1888103
51044,5.095563
51045,0.1205224
51046,0.74376845
51047,2.2300775
51048,2.5497687
51049,0.15790962
51050,0.77885365
51051,1.1426255
51052,0.30644593
51053,0.8047521
51054,3.8481767
51055,4.1287823
51056,0.87356174
51057,0.84316313
51058,3.8740747
51059,9.640548
51060,4.922556
51061,0.033961117
51062,0.23551206
51063,0.33132797
51064,0.1205224
51065,0.1205224
51066,0.06971954
51067,0.09315344
51068,0.7311033
51069,0.07468943
51070,0.120522395
51071,0.88296914
51072,0.066743195
51073,0.25793898
51074,0.1205224
51075,0.1205224
51076,0.5453339
51077,0.1205224
51078,0.12215754
51079,0.47097793
51080,0.6033848
51081,0.5164778
51082,8.385852
51083,0.15871061
51084,0.05341685
51085,0.103017874
51086,0.17949149
51087,0.09780288
51088,0.33426964
51089,0.2095344
51090,0.3863117
51091,0.35617405
51092,0.65125966
51093,0.122123554
51094,0.30741888
51095,0.05307792
51096,0.1205224
51097,0.1575558
51098,0.18090281
51099,0.12774205
51100,1.7750299
51101,2.463215
51102,0.2345109
51103,2.463215
51104,0.15923122
51105,0.1205224
51106,0.1205224
51107,0.1467222
51108,0.33514795
51109,0.1205224
51110,0.117749184
51111,0.1205224
51112,0.1205224
51113,1.3424265
51114,0.07936823
51115,0.1566069
51116,0.1205224
51117,0.096306786
51118,2.1483517
51119,0.060069174
51120,0.095720604
51121,0.1053062
51122,0.62728107
51123,0.09693896
51124,0.17252128
51125,0.42738414
51126,0.1205224
51127,0.20791414
51128,0.1205224
51129,0.47444674
51130,0.29870978
51131,0.12869142
51132,1.709448
51133,9.7834425
51134,0.108855106
51135,2.463215
51136,1.6003313
51137,2.2756333
51138,0.4946818
51139,0.1205224
51140,0.09590962
51141,0.42497808
51142,0.113925636
51143,0.8004395
51144,0.1205224
51145,0.1205224
51146,0.1205224
51147,0.091086194
51148,0.1205224
51149,0.40038374
51150,0.08427507
51151,0.6669229
51152,8.326848
51153,0.14666843
51154,0.23931225
51155,0.12738994
51156,0.42498142
51157,0.08785025
51158,0.1205224
51159,0.2598638
51160,0.99215615
51161,0.14666843
51162,1.3424265
51163,0.66655064
51164,0.43195528
51165,0.088314876
51166,0.13142245
51167,0.10625625
51168,0.1205224
51169,0.17288204
51170,0.14666843
51171,0.19793387
51172,0.18215734
51173,2.4013336
51174,3.4302595
51175,3.192063
51176,0.57611346
51177,0.1205224
51178,0.2756107
51179,0.096716546
51180,1.709448
51181,0.06311234
51182,0.12237047
51183,0.083665565
51184,0.12390861
51185,0.1205224
51186,0.11234908
51187,0.07474089
51188,0.1205224
51189,0.1205224
51190,0.36182106
51191,0.6757411
51192,1.3424265
51193,0.18109287
51194,0.108962744
51195,0.09412936
51196,0.37439612
51197,3.2255204
51198,0.37584037
51199,0.120522395
51200,0.1205224
51201,0.1205224
51202,0.08842402
51203,0.7034112
51204,0.11817831
51205,0.1205224
51206,0.1205224
51207,0.109793976
51208,0.79853404
51209,0.58986115
51210,0.08970434
51211,0.17709853
51212,0.1205224
51213,0.37439612
51214,0.3206513
51215,0.110892445
51216,0.41411605
51217,0.06476003
51218,0.82790244
51219,0.07436216
51220,0.087049216
51221,0.1205224
51222,0.1205224
51223,0.1205224
51224,0.21860112
51225,0.41140163
51226,0.057653412
51227,0.071878254
51228,0.13682505
51229,0.1205224
51230,0.120522395
51231,0.31419292
51232,0.11234908
51233,0.051574603
51234,0.10715152
51235,0.120608605
51236,0.732059
51237,0.79470825
51238,0.37439612
51239,0.27666467
51240,0.105530664
51241,0.06660353
51242,0.20791414
51243,0.1205224
51244,0.1205224
51245,0.33367005
51246,0.13312346
51247,0.110857874
51248,0.063921705
51249,0.104701035
51250,0.37439612
51251,0.147371
51252,0.66265416
51253,0.5055245
51254,0.10275409
51255,6.8925695
51256,0.6669229
51257,0.087918654
51258,0.065452866
51259,0.107116416
51260,0.099962376
51261,0.10192517
51262,0.095350966
51263,0.105530664
51264,0.2619402
51265,0.13353562
51266,0.10951912
51267,0.561257
51268,0.30917713
51269,0.38030028
51270,0.1205224
51271,0.3375504
51272,0.0979361
51273,0.37439612
51274,14.035575
51275,0.1205224
51276,0.11234908
51277,0.11305159
51278,0.59849584
51279,0.29870978
51280,0.1205224
51281,0.21683894
51282,0.05922898
51283,0.2084221
51284,0.08443372
51285,0.23580635
51286,0.1205224
51287,0.10838863
51288,0.17136139
51289,0.10203171
51290,0.1205224
51291,0.190256
51292,0.5990852
51293,0.09827165
51294,0.20791414
51295,0.4898026
51296,0.1205224
51297,0.46761996
51298,0.1205224
51299,0.1205224
51300,0.21412817
51301,0.14457296
51302,0.37334317
51303,0.060263745
51304,0.083633915
51305,0.37205514
51306,0.20441741
51307,0.37600198
51308,0.11045613
51309,1.3424265
51310,0.6669229
51311,0.55258656
51312,0.65098035
51313,0.15234998
51314,0.33112425
51315,0.1205224
51316,0.106632836
51317,1.709448
51318,0.3295496
51319,0.07777351
51320,0.1205224
51321,0.10609896
51322,0.4984319
51323,0.12439585
51324,0.22365665
51325,0.1870342
51326,0.09326713
51327,0.120522395
51328,0.1205224
51329,0.1088551
51330,0.1205224
51331,0.1205224
51332,0.1128778
51333,0.072364956
51334,0.1205224
51335,0.1594402
51336,0.14666843
51337,0.35022008
51338,0.3318868
51339,0.8684701
51340,0.08967893
51341,0.12023684
51342,0.1205224
51343,0.15253386
51344,0.076466426
51345,0.108598664
51346,0.68475986
51347,0.08516605
51348,0.08304904
51349,0.6259185
51350,0.1205224
51351,0.5892383
51352,0.3250092
51353,0.3235828
51354,0.37439612
51355,0.1205224
51356,0.57093644
51357,0.47097793
51358,0.21209292
51359,0.2987098
51360,0.3548634
51361,1.7891884
51362,0.1205224
51363,0.20791414
51364,0.17165886
51365,0.79919004
51366,0.1205224
51367,0.10860096
51368,0.1205224
51369,0.06693706
51370,0.1205224
51371,1.059417
51372,0.77667725
51373,0.6669229
51374,0.20476425
51375,0.47836953
51376,0.10934438
51377,0.1205224
51378,0.072596036
51379,0.1205224
51380,6.6060967
51381,0.5010778
51382,0.5010778
51383,0.88296914
51384,1.2619398
51385,0.12841934
51386,0.39773974
51387,0.99215615
51388,0.070846766
51389,0.098546386
51390,0.7732984
51391,0.14666843
51392,0.05605126
51393,0.2980718
51394,0.1205224
51395,0.106181465
51396,0.79554
51397,0.024453282
51398,0.20791414
51399,0.0680778
51400,0.37439612
51401,0.48408338
51402,2.8431883
51403,9.8264885
51404,4.6099033
51405,0.07433111
51406,0.17172404
51407,0.07193099
51408,0.30596554
51409,0.1205224
51410,0.1205224
51411,0.097098485
51412,0.22901452
51413,0.077571616
51414,0.0941784
51415,1.5441093
51416,0.1205224
51417,0.1205224
51418,0.1205224
51419,0.1205224
51420,0.39297828
51421,1.709448
51422,0.20791414
51423,0.09894402
51424,0.093796514
51425,0.3391037
51426,0.1205224
51427,0.37439612
51428,0.5778676
51429,0.09794897
51430,0.28390995
51431,0.14123473
51432,0.122228384
51433,0.106632836
51434,0.09553389
51435,0.5782881
51436,0.105778605
51437,0.36415204
51438,0.03890255
51439,0.41895723
51440,0.034507126
51441,0.018261328
51442,0.47097793
51443,0.05821362
51444,0.6272769
51445,0.34531927
51446,0.05982499
51447,0.307406
51448,0.34913975
51449,0.36933127
51450,0.3568051
51451,0.121874034
51452,0.076074824
51453,0.06636283
51454,0.1474889
51455,0.086428426
51456,0.34921637
51457,0.1205224
51458,2.7483575
51459,0.2962005
51460,17.18048
51461,0.27242142
51462,0.6669229
51463,0.08304157
51464,0.60200655
51465,0.99215615
51466,0.6669229
51467,0.1205224
51468,0.1205224
51469,0.041796505
51470,0.1205224
51471,0.4273189
51472,0.10838863
51473,0.098328345
51474,0.37439612
51475,0.6669229
51476,0.10838863
51477,0.34556392
51478,0.1205224
51479,0.1205224
51480,0.1205224
51481,0.1205224
51482,0.1205224
51483,0.1205224
51484,0.13373439
51485,0.29832542
51486,0.18252021
51487,0.5896039
51488,0.40038374
51489,0.10871366
51490,0.13692482
51491,0.1205224
51492,0.31143793
51493,0.1205224
51494,0.3347796
51495,0.37606817
51496,0.20406923
51497,0.1205224
51498,6.3230915
51499,0.1205224
51500,0.1205224
51501,0.15021063
51502,0.074690826
51503,0.1205224
51504,1.5239388
51505,0.7090435
51506,0.21616262
51507,0.100183025
51508,0.431025
51509,0.16378142
51510,0.6612617
51511,0.100067824
51512,0.0919119
51513,0.1205224
51514,0.086169675
51515,0.1205224
51516,0.09442046
51517,0.37394607
51518,0.20996502
51519,0.41052198
51520,0.3647313
51521,0.032013983
51522,0.73375905
51523,5.424074
51524,0.33569705
51525,0.9737458
51526,0.07083531
51527,0.06420535
51528,0.08492045
51529,0.34008628
51530,0.1205224
51531,0.16067545
51532,0.35860446
51533,0.09213931
51534,0.1205224
51535,0.09637573
51536,0.1205224
51537,0.061998494
51538,0.96162
51539,0.19368808
51540,0.5659337
51541,0.1205224
51542,0.2366756
51543,0.13534938
51544,0.08232468
51545,0.1205224
51546,0.1205224
51547,0.09812638
51548,0.22264254
51549,0.21205802
51550,0.120522395
51551,0.29424998
51552,0.16544451
51553,0.07865671
51554,0.07653412
51555,0.88296914
51556,0.106897935
51557,0.6669229
51558,0.1205224
51559,0.18655568
51560,0.07354905
51561,0.33466077
51562,0.09572202
51563,0.1205224
51564,0.1205224
51565,0.066960864
51566,0.092098415
51567,0.1205224
51568,0.14695719
51569,0.62789625
51570,0.1205224
51571,0.20791414
51572,0.99215615
51573,0.07512148
51574,0.1205224
51575,0.1205224
51576,0.08915322
51577,0.1205224
51578,0.1205224
51579,0.08044171
51580,0.106632836
51581,0.106632836
51582,0.09437386
51583,0.09437386
51584,0.13582069
51585,0.0980387
51586,0.90842044
51587,0.69873714
51588,1.5246611
51589,0.24083468
51590,1.6635003
51591,0.32874504
51592,4.0932117
51593,0.50408673
51594,0.10166974
51595,0.28948417
51596,0.105530664
51597,0.10203171
51598,0.44345877
51599,0.1205224
51600,0.40927282
51601,2.7625391
51602,0.1053062
51603,0.21752356
51604,0.09293306
51605,0.10881781
51606,0.100390166
51607,0.1205224
51608,0.093738936
51609,0.29731175
51610,0.22094685
51611,0.22335215
51612,0.1205224
51613,0.1205224
51614,0.120522395
51615,0.11478628
51616,0.99215615
51617,0.7713709
51618,0.22576475
51619,0.1236314
51620,0.16328512
51621,0.1205224
51622,5.392889
51623,0.8510387
51624,0.9951252
51625,0.49031124
51626,0.1205224
51627,0.1205224
51628,0.105530664
51629,0.35755882
51630,0.113798395
51631,0.1205224
51632,0.17709853
51633,0.12342776
51634,2.0961974
51635,0.0
51636,0.1205224
51637,0.1810712
51638,0.069750234
51639,0.085963726
51640,0.33057764
51641,0.36462456
51642,0.09502414
51643,0.14666843
51644,0.08444211
51645,0.1205224
51646,0.22900242
51647,0.1559327
51648,0.15618373
51649,0.66232836
51650,0.087818705
51651,0.1359778
51652,0.37439612
51653,0.09381002
51654,0.048227884
51655,0.5906763
51656,3.2793124
51657,0.43900624
51658,0.14181323
51659,0.080322295
51660,0.86241615
51661,0.08998814
51662,0.106632836
51663,0.73287165
51664,0.08232354
51665,0.1539666
51666,0.0969368
51667,0.1205224
51668,0.37439612
51669,0.6491137
51670,0.12709878
51671,0.05188459
51672,0.15810424
51673,0.38851413
51674,0.67379487
51675,0.47097793
51676,0.6522441
51677,0.066862166
51678,0.77953875
51679,0.34264174
51680,0.15253386
51681,0.047798373
51682,0.3532918
51683,0.1205224
51684,0.37439612
51685,0.37439612
51686,0.1205224
51687,0.37439612
51688,0.122123554
51689,0.1205224
51690,0.09468158
51691,0.33167395
51692,0.34352303
51693,0.07939085
51694,0.20791414
51695,0.1163356
51696,0.1205224
51697,0.1205224
51698,0.1205224
51699,0.20791414
51700,0.1205224
51701,0.1205224
51702,0.47097793
51703,0.37439612
51704,0.34545535
51705,0.1205224
51706,0.101432055
51707,0.122123554
51708,0.13095789
51709,0.8032929
51710,0.14666843
51711,0.14666843
51712,0.105530664
51713,1.0092791
51714,0.1205224
51715,0.17411529
51716,0.11234908
51717,0.1205224
51718,0.1205224
51719,0.1205224
51720,0.1205224
51721,0.5652852
51722,0.08392901
51723,0.2399016
51724,0.07991317
51725,1.0260007
51726,0.3615257
51727,0.37439612
51728,0.1205224
51729,0.1205224
51730,0.0785429
51731,0.06407659
51732,0.67743623
51733,0.1205224
51734,1.709448
51735,0.20791414
51736,0.1205224
51737,0.20791414
51738,0.1205224
51739,0.3465409
51740,0.1205224
51741,0.09444167
51742,0.37439612
51743,0.120522395
51744,0.20791414
51745,0.122123554
51746,0.1631085
51747,0.1870342
51748,0.36367342
51749,0.1205224
51750,0.075157635
51751,0.09037189
51752,0.1205224
51753,0.75286305
51754,3.0773706
51755,0.64049095
51756,0.12112332
51757,0.12573051
51758,0.1205224
51759,0.36081758
51760,0.10416956
51761,0.2581376
51762,0.1031715
51763,0.37439612
51764,0.17709853
51765,0.56940174
51766,0.1333316
51767,0.28639513
51768,0.6568937
51769,1.0875475
51770,0.37439612
51771,0.111316845
51772,0.37439612
51773,0.1205224
51774,0.120522395
51775,0.120522395
51776,0.1205224
51777,0.1205224
51778,0.10838863
51779,0.1205224
51780,0.1205224
51781,0.1205224
51782,0.122123554
51783,0.37439612
51784,0.1205224
51785,0.37439612
51786,0.6669229
51787,0.14666843
51788,0.37439612
51789,0.37439612
51790,0.1205224
51791,0.1205224
51792,0.1205224
51793,0.99215615
51794,0.1205224
51795,0.1205224
51796,0.14191926
51797,2.837588
51798,0.1205224
51799,2.0571363
51800,0.1205224
51801,0.105530664
51802,0.1205224
51803,0.1205224
51804,0.1266743
51805,0.12068866
51806,0.3611336
51807,0.120522395
51808,0.37439612
51809,0.1205224
51810,0.06336355
51811,0.30842918
51812,0.2363798
51813,0.19980945
51814,0.1205224
51815,0.37837273
51816,0.06376782
51817,0.1205224
51818,0.1205224
51819,0.26345056
51820,0.10221047
51821,0.1205224
51822,0.3244067
51823,0.1205224
51824,0.11184154
51825,0.12629813
51826,0.332906
51827,0.1205224
51828,0.09389076
51829,0.04293382
51830,0.1205224
51831,0.1205224
51832,0.1205224
51833,0.08888804
51834,0.6669229
51835,0.08233939
51836,0.29870978
51837,0.3522519
51838,1.6976054
51839,0.11166162
51840,0.12230796
51841,0.3896137
51842,0.1205224
51843,0.1205224
51844,0.37439612
51845,0.1205224
51846,0.1205224
51847,0.1205224
51848,0.33425343
51849,0.06560973
51850,0.12553735
51851,0.1205224
51852,0.17023842
51853,0.1205224
51854,0.57093644
51855,0.09533972
51856,0.37439612
51857,0.06438565
51858,0.1205224
51859,0.1205224
51860,0.35046786
51861,0.1205224
51862,2.0040812
51863,0.99215615
51864,0.13692482
51865,0.44961855
51866,0.09280658
51867,0.11870231
51868,0.05280666
51869,0.09012222
51870,0.19581056
51871,0.120522395
51872,0.065449916
51873,0.1873929
51874,0.11234908
51875,0.6045084
51876,0.21357368
51877,0.08232854
51878,0.45537564
51879,1.1091008
51880,0.60938895
51881,1.3424265
51882,0.25628924
51883,1.3424265
51884,0.15460108
51885,0.38011906
51886,0.10466495
51887,0.09124219
51888,0.104762435
51889,0.12310508
51890,0.10459844
51891,0.1205224
51892,0.30394718
51893,0.025334284
51894,0.6669229
51895,0.1205224
51896,0.1205224
51897,0.11092816
51898,0.08553277
51899,0.3288649
51900,0.047039255
51901,0.47226202
51902,0.097944014
51903,0.120522395
51904,0.5081043
51905,0.6929761
51906,0.2565823
51907,0.15253386
51908,0.0800055
51909,0.1810335
51910,0.105530664
51911,0.1205224
51912,0.3476636
51913,0.078553244
51914,0.119536325
51915,0.101420395
51916,0.09304698
51917,0.095112726
51918,0.08839591
51919,0.17498001
51920,0.1205224
51921,0.79699814
51922,0.1205224
51923,0.42237043
51924,0.24066655
51925,0.072117776
51926,0.1205224
51927,0.29870978
51928,0.06496094
51929,0.72081006
51930,0.1053062
51931,0.122123554
51932,0.14666843
51933,0.20791414
51934,0.120522395
51935,0.64911366
51936,0.14666843
51937,0.11178104
51938,0.33897877
51939,0.25727853
51940,0.10838863
51941,0.07289677
51942,0.35575578
51943,0.1430378
51944,0.0823028
51945,0.10928764
51946,0.05953586
51947,0.15573508
51948,0.6669229
51949,0.3537706
51950,0.57974935
51951,0.10489757
51952,0.124041
51953,0.12561843
51954,0.10371591
51955,0.1205224
51956,0.46638978
51957,0.12559584
51958,1.2451769
51959,1.709448
51960,0.99215615
51961,0.07809535
51962,0.38816264
51963,0.124265894
51964,0.40267327
51965,0.1205224
51966,0.04283005
51967,0.120522395
51968,0.44277707
51969,0.15997307
51970,0.37439612
51971,0.24153668
51972,0.07670814
51973,0.06169211
51974,0.31880343
51975,0.09571441
51976,0.094694935
51977,3.1107664
51978,0.318797
51979,2.9362624
51980,0.097414285
51981,0.29870978
51982,0.15234998
51983,0.10705708
51984,0.1205224
51985,1.3797783
51986,0.1205224
51987,0.13548338
51988,0.1268289
51989,0.09812638
51990,0.37439612
51991,0.6809871
51992,0.106181465
51993,0.1205224
51994,0.1935958
51995,0.4464753
51996,0.1205224
51997,0.86599374
51998,0.071961015
51999,0.065747365
52000,0.5312207
52001,0.11881256
52002,0.62690544
52003,0.10409491
52004,0.1205224
52005,0.16779204
52006,0.1205224
52007,0.10295704
52008,0.17964366
52009,0.059189737
52010,0.1128778
52011,0.27325922
52012,0.11954622
52013,0.37103567
52014,0.37439612
52015,0.1205224
52016,0.10838021
52017,0.1205224
52018,0.18283519
52019,1.4751759
52020,0.20791414
52021,0.73735785
52022,0.051426522
52023,0.026722819
52024,0.52147627
52025,0.117607296
52026,0.37439612
52027,0.21583387
52028,0.1205224
52029,0.28842765
52030,0.07412085
52031,3.2042158
52032,3.612568
52033,0.1205224
52034,0.07121828
52035,0.10511504
52036,0.12792298
52037,2.2552009
52038,0.20791414
52039,0.05283238
52040,0.21539046
52041,0.1205224
52042,0.1205224
52043,0.08883047
52044,0.07684229
52045,0.097274676
52046,0.352304
52047,0.1205224
52048,0.10156843
52049,0.37439612
52050,0.15253386
52051,0.15253386
52052,0.37439612
52053,0.1205224
52054,0.1205224
52055,0.38386032
52056,0.14666843
52057,0.1205224
52058,0.1205224
52059,0.28940398
52060,0.7272434
52061,0.1205224
52062,0.13609871
52063,0.22957096
52064,0.5088732
52065,0.09615576
52066,0.08988756
52067,0.39006037
52068,0.1205224
52069,0.20791414
52070,0.055986598
52071,0.1205224
52072,1.4403802
52073,0.431025
52074,0.17709853
52075,0.2672248
52076,0.052152433
52077,0.1205224
52078,0.1205224
52079,0.43948704
52080,0.04442714
52081,0.1205224
52082,0.09488982
52083,0.31829068
52084,0.116587706
52085,0.47163442
52086,0.19581057
52087,1.3246088
52088,0.3835529
52089,2.4942768
52090,6.523967
52091,0.1205224
52092,0.07673629
52093,0.0
52094,0.17719088
52095,0.056675285
52096,0.84011483
52097,0.16616742
52098,0.1205224
52099,0.33781007
52100,0.20666221
52101,0.2672248
52102,0.17709853
52103,0.808895
52104,1.8695574
52105,0.081794426
52106,0.1205224
52107,0.2965827
52108,0.06715922
52109,0.1205224
52110,0.045901597
52111,0.111316845
52112,0.47933224
52113,0.09905779
52114,0.120613895
52115,0.068224795
52116,0.1205224
52117,0.1205224
52118,0.11759783
52119,0.40945935
52120,0.36054873
52121,0.089923635
52122,0.06654974
52123,0.1205224
52124,0.49392822
52125,0.119312674
52126,0.09089314
52127,0.08145267
52128,0.06526537
52129,0.07481143
52130,0.0941784
52131,0.1205224
52132,0.107965164
52133,0.044851765
52134,0.104560226
52135,0.16919906
52136,0.12783204
52137,0.45184872
52138,0.22553533
52139,0.1205224
52140,0.4980417
52141,0.09322844
52142,0.08107172
52143,0.07049211
52144,0.3722988
52145,0.122123554
52146,0.0
52147,0.1205224
52148,0.09943147
52149,0.11234908
52150,0.1205224
52151,0.1716055
52152,0.11587889
52153,0.09820941
52154,0.57875115
52155,0.1205224
52156,0.13910651
52157,1.4098421
52158,2.3159454
52159,0.07998357
52160,0.1205224
52161,0.1205224
52162,0.6470891
52163,0.3406909
52164,0.1205224
52165,0.113404624
52166,0.1205224
52167,0.1205224
52168,0.20791414
52169,0.1205224
52170,0.1205224
52171,0.1205224
52172,0.1205224
52173,0.025277093
52174,0.1205224
52175,0.1205224
52176,0.1205224
52177,0.11605668
52178,0.27131256
52179,0.16901545
52180,0.382681
52181,0.31563812
52182,0.30246618
52183,0.3919987
52184,0.374013
52185,0.12283007
52186,0.1205224
52187,0.1205224
52188,0.3723309
52189,0.1205224
52190,0.3172395
52191,0.120522395
52192,0.1205224
52193,0.52685964
52194,0.06351301
52195,0.88817656
52196,0.261893
52197,0.5564262
52198,0.1205224
52199,0.39777142
52200,0.08954389
52201,0.20791414
52202,0.07592426
52203,0.06168446
52204,0.1205224
52205,1.7770033
52206,0.89181757
52207,0.37439612
52208,0.12808235
52209,0.0
52210,0.061866894
52211,0.07702178
52212,0.5495207
52213,1.1768718
52214,0.10838863
52215,0.13469148
52216,0.10838863
52217,0.6545297
52218,0.56397945
52219,0.30782077
52220,0.08287981
52221,0.1205224
52222,0.057977438
52223,0.09219072
52224,0.11769942
52225,0.1205224
52226,0.3219648
52227,0.1205224
52228,0.6550527
52229,0.32586032
52230,0.6669229
52231,0.23089917
52232,0.5272392
52233,0.15133782
52234,0.14473653
52235,1.8412559
52236,0.6339097
52237,0.20791414
52238,0.1205224
52239,0.1205224
52240,0.16199778
52241,0.6371088
52242,0.09936017
52243,0.1205224
52244,0.10574355
52245,0.08297935
52246,0.9153222
52247,0.6079588
52248,0.12024626
52249,0.6315347
52250,0.11335645
52251,0.5189874
52252,0.00114353
52253,0.37439612
52254,0.120522395
52255,0.0
52256,0.25164106
52257,0.37439612
52258,0.1205224
52259,0.1205224
52260,0.1205224
52261,0.12571965
52262,0.122123554
